event_id,model_name,symbol,timeframe,direction,detected_at,status,entry_low,entry_high,entry_price,invalidation,risk,score,reason,components_json,warning,skipped_reason,htf_bias,htf_confidence,htf_zone_type,htf_zone_low,htf_zone_high,htf_location,htf_allows_long,htf_allows_short,htf_objective_type,htf_objective_level,displacement_factor,has_displacement,swing_significance,fvg_status,fvg_fill_percent,source_fvg_direction,breach_time,breach_displacement_factor,ifvg_mean_threshold,source_zone_type,source_zone_time,fill_percent,fill_mode,ltf_mss_time,forward_bars,mfe,mae,mfe_r,mae_r,hit_0_5r,hit_1r,hit_2r,invalidated,bars_to_0_5r,bars_to_1r,bars_to_2r,bars_to_invalidation,future_high,future_low,hit_1r_before_invalidation,hit_2r_before_invalidation
c28d422c62e63523,Entry Model 3,BTCUSDT,1h,long,1747317600000,triggered,101885.5,102222.0,102053.75,101459.0,594.75,3,"HTF bullish discount/FVG context -> 50% FF FVG, LTF MSS pickup","{""components"": {""fvg_detected"": true, ""inversion_detected"": false, ""ltf_refinement_detected"": true, ""structure_shift_detected"": true, ""sweep_detected"": false}, ""metadata"": {""displacement_factor"": 0.637545, ""fill_mode"": ""50"", ""fill_percent"": 100.0, ""fvg_fill_percent"": 100.0, ""has_displacement"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_bias"": ""bullish"", ""htf_confidence"": 0.55, ""htf_location"": ""discount"", ""htf_objective_level"": 105863.1, ""htf_objective_type"": ""swing_high"", ""htf_reason"": ""HTF bullish discount bullish FVG; swing_high up"", ""htf_timeframe"": ""1d"", ""htf_zone_high"": 102240.0, ""htf_zone_low"": 97700.0, ""htf_zone_type"": ""FVG"", ""ltf_entry_zone_high"": 102222.0, ""ltf_entry_zone_low"": 101885.5, ""ltf_mss_time"": 1747314900000, ""ltf_structure_type"": ""BOS"", ""ltf_timeframe"": ""15m"", ""ote_retracement_level"": null, ""primary_structure_time"": 1747274400000, ""primary_structure_type"": ""BOS"", ""primary_timeframe"": ""1h"", ""source_fvg_fill_percent"": 100.0, ""source_fvg_status"": ""filled"", ""source_zone_time"": 1747310400000, ""source_zone_type"": ""FVG""}, ""raw_model_name"": ""Entry Model 3"", ""raw_timeframe"": ""15m"", ""raw_timestamp"": 1747317600000}",,,bullish,0.55,FVG,97700.0,102240.0,discount,True,False,swing_high,105863.1,0.637545,False,,filled,100.0,,,,,FVG,1747310400000,100.0,50,1747314900000,20,2386.350000000006,184.64999999999418,4.012358133669619,0.31046658259772036,True,True,True,False,1,1,2,,104440.1,101869.1,True,True
d7f2dd19f5e72c22,Entry Model 3,BTCUSDT,4h,short,1748275200000,triggered,109969.6,110351.5,110160.55,110400.0,239.4499999999971,3,"HTF bearish premium/IFVG context -> 50% FF FVG, LTF MSS pickup","{""components"": {""fvg_detected"": true, ""inversion_detected"": false, ""ltf_refinement_detected"": true, ""structure_shift_detected"": true, ""sweep_detected"": false}, ""metadata"": {""displacement_factor"": 0.595389, ""fill_mode"": ""50"", ""fill_percent"": 100.0, ""fvg_fill_percent"": 100.0, ""has_displacement"": false, ""htf_allows_long"": false, ""htf_allows_short"": true, ""htf_bias"": ""bearish"", ""htf_confidence"": 0.55, ""htf_location"": ""premium"", ""htf_objective_level"": 102038.8, ""htf_objective_type"": ""swing_low"", ""htf_reason"": ""HTF bearish premium bearish IFVG; swing_low down"", ""htf_timeframe"": ""1d"", ""htf_zone_high"": 109153.4, ""htf_zone_low"": 107292.5, ""htf_zone_type"": ""IFVG"", ""ltf_entry_zone_high"": 110351.5, ""ltf_entry_zone_low"": 109969.6, ""ltf_mss_time"": 1748206800000, ""ltf_structure_type"": ""BOS"", ""ltf_timeframe"": ""1h"", ""ote_retracement_level"": null, ""primary_structure_time"": 1747641600000, ""primary_structure_type"": ""BOS"", ""primary_timeframe"": ""4h"", ""source_fvg_fill_percent"": 100.0, ""source_fvg_status"": ""filled"", ""source_zone_time"": 1748001600000, ""source_zone_type"": ""FVG""}, ""raw_model_name"": ""Entry Model 3"", ""raw_timeframe"": ""1h"", ""raw_timestamp"": 1748275200000}",,,bearish,0.55,IFVG,107292.5,109153.4,premium,False,True,swing_low,102038.8,0.595389,False,,filled,100.0,,,,,FVG,1748001600000,100.0,50,1748206800000,20,5639.550000000003,539.4499999999971,23.552098559198463,2.2528711630820784,True,True,True,True,1,1,1,5,110700.0,104521.0,True,True
67d8967b4af81d7f,Entry Model 3,BTCUSDT,4h,short,1748361600000,triggered,109969.6,110351.5,110160.55,110700.0,539.4499999999971,3,"HTF bearish premium/IFVG context -> 50% FF FVG, LTF MSS pickup","{""components"": {""fvg_detected"": true, ""inversion_detected"": false, ""ltf_refinement_detected"": true, ""structure_shift_detected"": true, ""sweep_detected"": false}, ""metadata"": {""displacement_factor"": 0.609371, ""fill_mode"": ""50"", ""fill_percent"": 100.0, ""fvg_fill_percent"": 100.0, ""has_displacement"": false, ""htf_allows_long"": false, ""htf_allows_short"": true, ""htf_bias"": ""bearish"", ""htf_confidence"": 0.55, ""htf_location"": ""premium"", ""htf_objective_level"": 102038.8, ""htf_objective_type"": ""swing_low"", ""htf_reason"": ""HTF bearish premium bearish IFVG; swing_low down"", ""htf_timeframe"": ""1d"", ""htf_zone_high"": 109153.4, ""htf_zone_low"": 107292.5, ""htf_zone_type"": ""IFVG"", ""ltf_entry_zone_high"": 110351.5, ""ltf_entry_zone_low"": 109969.6, ""ltf_mss_time"": 1748354400000, ""ltf_structure_type"": ""BOS"", ""ltf_timeframe"": ""1h"", ""ote_retracement_level"": null, ""primary_structure_time"": 1747641600000, ""primary_structure_type"": ""BOS"", ""primary_timeframe"": ""4h"", ""source_fvg_fill_percent"": 100.0, ""source_fvg_status"": ""filled"", ""source_zone_time"": 1748001600000, ""source_zone_type"": ""FVG""}, ""raw_model_name"": ""Entry Model 3"", ""raw_timeframe"": ""1h"", ""raw_timestamp"": 1748361600000}",,,bearish,0.55,IFVG,107292.5,109153.4,premium,False,True,swing_low,102038.8,0.609371,False,,filled,100.0,,,,,FVG,1748001600000,100.0,50,1748354400000,20,7128.449999999997,0.0,13.214292334785496,0.0,True,True,True,False,1,1,1,,109857.6,103032.1,True,True
21b0d98a25363f30,Entry Model 3,BTCUSDT,4h,short,1748491200000,triggered,107793.0,108178.1,107985.55,108450.0,464.4499999999971,3,"HTF bearish premium/IFVG context -> 50% FF FVG, LTF MSS pickup","{""components"": {""fvg_detected"": true, ""inversion_detected"": false, ""ltf_refinement_detected"": true, ""structure_shift_detected"": true, ""sweep_detected"": false}, ""metadata"": {""displacement_factor"": 0.630443, ""fill_mode"": ""50"", ""fill_percent"": 100.0, ""fvg_fill_percent"": 100.0, ""has_displacement"": false, ""htf_allows_long"": false, ""htf_allows_short"": true, ""htf_bias"": ""bearish"", ""htf_confidence"": 0.55, ""htf_location"": ""premium"", ""htf_objective_level"": 102038.8, ""htf_objective_type"": ""swing_low"", ""htf_reason"": ""HTF bearish premium bearish IFVG; swing_low down"", ""htf_timeframe"": ""1d"", ""htf_zone_high"": 109153.4, ""htf_zone_low"": 107292.5, ""htf_zone_type"": ""IFVG"", ""ltf_entry_zone_high"": 108178.1, ""ltf_entry_zone_low"": 107793.0, ""ltf_mss_time"": 1748487600000, ""ltf_structure_type"": ""BOS"", ""ltf_timeframe"": ""1h"", ""ote_retracement_level"": null, ""primary_structure_time"": 1748448000000, ""primary_structure_type"": ""BOS"", ""primary_timeframe"": ""4h"", ""source_fvg_fill_percent"": 100.0, ""source_fvg_status"": ""filled"", ""source_zone_time"": 1748448000000, ""source_zone_type"": ""FVG""}, ""raw_model_name"": ""Entry Model 3"", ""raw_timeframe"": ""1h"", ""raw_timestamp"": 1748491200000}",,,bearish,0.55,IFVG,107292.5,109153.4,premium,False,True,swing_low,102038.8,0.630443,False,,filled,100.0,,,,,FVG,1748448000000,100.0,50,1748487600000,20,4953.449999999997,874.4499999999971,10.665195392399673,1.8827645602325387,True,True,True,True,1,2,2,1,108860.0,103032.1,False,False
96a0fa07c4479f97,Entry Model 3,BTCUSDT,1h,short,1748847600000,triggered,105016.4,105290.4,105153.4,105245.0,91.60000000000582,3,"HTF bearish discount/FVG context -> 50% FF FVG, LTF MSS pickup","{""components"": {""fvg_detected"": true, ""inversion_detected"": false, ""ltf_refinement_detected"": true, ""structure_shift_detected"": true, ""sweep_detected"": false}, ""metadata"": {""displacement_factor"": 0.433461, ""fill_mode"": ""50"", ""fill_percent"": 83.4307, ""fvg_fill_percent"": 83.4307, ""has_displacement"": false, ""htf_allows_long"": false, ""htf_allows_short"": false, ""htf_bias"": ""bearish"", ""htf_confidence"": 0.325, ""htf_location"": ""discount"", ""htf_objective_level"": 105863.1, ""htf_objective_type"": ""swing_high"", ""htf_reason"": ""HTF bearish discount bearish FVG; swing_high up"", ""htf_timeframe"": ""1d"", ""htf_zone_high"": 106723.9, ""htf_zone_low"": 106266.0, ""htf_zone_type"": ""FVG"", ""ltf_entry_zone_high"": 105290.4, ""ltf_entry_zone_low"": 105016.4, ""ltf_mss_time"": 1748846700000, ""ltf_structure_type"": ""BOS"", ""ltf_timeframe"": ""15m"", ""ote_retracement_level"": null, ""primary_structure_time"": 1748779200000, ""primary_structure_type"": ""BOS"", ""primary_timeframe"": ""1h"", ""source_fvg_fill_percent"": 83.4307, ""source_fvg_status"": ""partially_filled"", ""source_zone_time"": 1748833200000, ""source_zone_type"": ""FVG""}, ""raw_model_name"": ""Entry Model 3"", ""raw_timeframe"": ""15m"", ""raw_timestamp"": 1748847600000}",,,bearish,0.325,FVG,106266.0,106723.9,discount,False,False,swing_high,105863.1,0.433461,False,,partially_filled,83.4307,,,,,FVG,1748833200000,83.4307,50,1748846700000,20,1552.7999999999884,1317.4000000000087,16.95196506550098,14.382096069868178,True,True,True,True,2,2,2,1,106470.8,103600.6,False,False
d64a6f170ad12382,Entry Model 3,BTCUSDT,1h,short,1748980800000,triggered,106095.4,106273.7,106184.54999999999,106385.0,200.45000000001164,3,"HTF bearish discount/FVG context -> 50% FF FVG, LTF MSS pickup","{""components"": {""fvg_detected"": true, ""inversion_detected"": false, ""ltf_refinement_detected"": true, ""structure_shift_detected"": true, ""sweep_detected"": false}, ""metadata"": {""displacement_factor"": 0.670113, ""fill_mode"": ""50"", ""fill_percent"": 100.0, ""fvg_fill_percent"": 100.0, ""has_displacement"": false, ""htf_allows_long"": false, ""htf_allows_short"": false, ""htf_bias"": ""bearish"", ""htf_confidence"": 0.575, ""htf_location"": ""discount"", ""htf_objective_level"": 105863.1, ""htf_objective_type"": ""swing_high"", ""htf_reason"": ""HTF bearish discount bearish FVG; swing_high up"", ""htf_timeframe"": ""1d"", ""htf_zone_high"": 106723.9, ""htf_zone_low"": 106266.0, ""htf_zone_type"": ""FVG"", ""ltf_entry_zone_high"": 106273.7, ""ltf_entry_zone_low"": 106095.4, ""ltf_mss_time"": 1748973600000, ""ltf_structure_type"": ""BOS"", ""ltf_timeframe"": ""15m"", ""ote_retracement_level"": null, ""primary_structure_time"": 1748937600000, ""primary_structure_type"": ""BOS"", ""primary_timeframe"": ""1h"", ""source_fvg_fill_percent"": 100.0, ""source_fvg_status"": ""filled"", ""source_zone_time"": 1748970000000, ""source_zone_type"": ""FVG""}, ""raw_model_name"": ""Entry Model 3"", ""raw_timeframe"": ""15m"", ""raw_timestamp"": 1748980800000}",,,bearish,0.575,FVG,106266.0,106723.9,discount,False,False,swing_high,105863.1,0.670113,False,,filled,100.0,,,,,FVG,1748970000000,100.0,50,1748973600000,20,2072.8499999999913,0.0,10.340982788724723,0.0,True,True,True,False,1,1,1,,105967.2,104111.7,True,True
f31c5f85faa6c05d,Entry Model 3,BTCUSDT,1h,short,1748984400000,triggered,105849.0,105908.9,105878.95,106298.3,419.3500000000058,4,"HTF bearish discount/FVG context -> 50% FF FVG, LTF FVG pickup","{""components"": {""fvg_detected"": true, ""inversion_detected"": false, ""ltf_refinement_detected"": true, ""structure_shift_detected"": true, ""sweep_detected"": false}, ""metadata"": {""displacement_factor"": 1.0, ""fill_mode"": ""50"", ""fill_percent"": 100.0, ""fvg_fill_percent"": 100.0, ""has_displacement"": true, ""htf_allows_long"": false, ""htf_allows_short"": false, ""htf_bias"": ""bearish"", ""htf_confidence"": 0.575, ""htf_location"": ""discount"", ""htf_objective_level"": 105863.1, ""htf_objective_type"": ""swing_high"", ""htf_reason"": ""HTF bearish discount bearish FVG; swing_high up"", ""htf_timeframe"": ""1d"", ""htf_zone_high"": 106723.9, ""htf_zone_low"": 106266.0, ""htf_zone_type"": ""FVG"", ""ltf_entry_zone_high"": 105908.9, ""ltf_entry_zone_low"": 105849.0, ""ltf_mss_time"": 1748981700000, ""ltf_structure_type"": ""BOS"", ""ltf_timeframe"": ""15m"", ""ote_retracement_level"": null, ""primary_structure_time"": 1748937600000, ""primary_structure_type"": ""BOS"", ""primary_timeframe"": ""1h"", ""source_fvg_fill_percent"": 100.0, ""source_fvg_status"": ""filled"", ""source_zone_time"": 1748970000000, ""source_zone_type"": ""FVG""}, ""raw_model_name"": ""Entry Model 3"", ""raw_timeframe"": ""15m"", ""raw_timestamp"": 1748983500000}",,,bearish,0.575,FVG,106266.0,106723.9,discount,False,False,swing_high,105863.1,1.0,True,,filled,100.0,,,,,FVG,1748970000000,100.0,50,1748981700000,20,1767.25,88.25,4.214260164540302,0.21044473590079593,True,True,True,False,1,1,14,,105967.2,104111.7,True,True
241b5af0f52ead94,Entry Model 3,BTCUSDT,1h,short,1749034800000,triggered,105713.3,105720.6,105716.95000000001,105967.2,250.24999999998545,3,"HTF bearish discount/FVG context -> 50% FF FVG, LTF FVG pickup","{""components"": {""fvg_detected"": true, ""inversion_detected"": false, ""ltf_refinement_detected"": true, ""structure_shift_detected"": true, ""sweep_detected"": false}, ""metadata"": {""displacement_factor"": 0.495472, ""fill_mode"": ""50"", ""fill_percent"": 100.0, ""fvg_fill_percent"": 100.0, ""has_displacement"": false, ""htf_allows_long"": false, ""htf_allows_short"": false, ""htf_bias"": ""bearish"", ""htf_confidence"": 0.325, ""htf_location"": ""discount"", ""htf_objective_level"": 105863.1, ""htf_objective_type"": ""swing_high"", ""htf_reason"": ""HTF bearish discount bearish FVG; swing_high up"", ""htf_timeframe"": ""1d"", ""htf_zone_high"": 106723.9, ""htf_zone_low"": 106266.0, ""htf_zone_type"": ""FVG"", ""ltf_entry_zone_high"": 105720.6, ""ltf_entry_zone_low"": 105713.3, ""ltf_mss_time"": 1749027600000, ""ltf_structure_type"": ""BOS"", ""ltf_timeframe"": ""15m"", ""ote_retracement_level"": null, ""primary_structure_time"": 1748937600000, ""primary_structure_type"": ""BOS"", ""primary_timeframe"": ""1h"", ""source_fvg_fill_percent"": 100.0, ""source_fvg_status"": ""filled"", ""source_zone_time"": 1748984400000, ""source_zone_type"": ""FVG""}, ""raw_model_name"": ""Entry Model 3"", ""raw_timeframe"": ""15m"", ""raw_timestamp"": 1749034800000}",,,bearish,0.325,FVG,106266.0,106723.9,discount,False,False,swing_high,105863.1,0.495472,False,,filled,100.0,,,,,FVG,1748984400000,100.0,50,1749027600000,20,1605.2500000000146,0.0,6.414585414585845,0.0,True,True,True,False,1,1,1,,105510.2,104111.7,True,True
a9c5cc25427d9dfb,Entry Model 3,BTCUSDT,1h,long,1750194000000,triggered,104192.8,104358.6,104275.70000000001,104207.1,68.60000000000582,3,"HTF bullish discount/PD context -> 50% FF FVG, LTF MSS pickup","{""components"": {""fvg_detected"": true, ""inversion_detected"": false, ""ltf_refinement_detected"": true, ""structure_shift_detected"": true, ""sweep_detected"": false}, ""metadata"": {""displacement_factor"": 0.586539, ""fill_mode"": ""50"", ""fill_percent"": 91.3752, ""fvg_fill_percent"": 91.3752, ""has_displacement"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_bias"": ""bullish"", ""htf_confidence"": 0.55, ""htf_location"": ""discount"", ""htf_objective_level"": 105863.1, ""htf_objective_type"": ""swing_high"", ""htf_reason"": ""HTF bullish discount bearish PD; swing_high up"", ""htf_timeframe"": ""1d"", ""htf_zone_high"": 104258.22700000001, ""htf_zone_low"": 102519.679, ""htf_zone_type"": ""PD"", ""ltf_entry_zone_high"": 104358.6, ""ltf_entry_zone_low"": 104192.8, ""ltf_mss_time"": 1750193100000, ""ltf_structure_type"": ""BOS"", ""ltf_timeframe"": ""15m"", ""ote_retracement_level"": null, ""primary_structure_time"": 1750154400000, ""primary_structure_type"": ""BOS"", ""primary_timeframe"": ""1h"", ""source_fvg_fill_percent"": 91.3752, ""source_fvg_status"": ""partially_filled"", ""source_zone_time"": 1750186800000, ""source_zone_type"": ""FVG""}, ""raw_model_name"": ""Entry Model 3"", ""raw_timeframe"": ""15m"", ""raw_timestamp"": 1750194000000}",,,bullish,0.55,PD,102519.679,104258.22700000001,discount,True,False,swing_high,105863.1,0.586539,False,,partially_filled,91.3752,,,,,FVG,1750186800000,91.3752,50,1750193100000,20,1224.2999999999884,737.7000000000116,17.84693877550852,10.753644314868062,True,True,True,True,1,1,1,1,105500.0,103538.0,True,True
c16c2d0563eed7bc,Entry Model 3,ETHUSDT,1h,short,1749384000000,triggered,2503.3,2513.39,2508.3450000000003,2516.28,7.934999999999945,4,"HTF bearish equilibrium/PD context -> 50% FF FVG, LTF MSS pickup","{""components"": {""fvg_detected"": true, ""inversion_detected"": false, ""ltf_refinement_detected"": true, ""structure_shift_detected"": true, ""sweep_detected"": false}, ""metadata"": {""displacement_factor"": 0.731708, ""fill_mode"": ""50"", ""fill_percent"": 100.0, ""fvg_fill_percent"": 100.0, ""has_displacement"": true, ""htf_allows_long"": false, ""htf_allows_short"": false, ""htf_bias"": ""bearish"", ""htf_confidence"": 0.75, ""htf_location"": ""equilibrium"", ""htf_objective_level"": 2734.3, ""htf_objective_type"": ""swing_high"", ""htf_reason"": ""HTF bearish equilibrium bearish PD; swing_high up"", ""htf_timeframe"": ""1d"", ""htf_zone_high"": 2584.14896, ""htf_zone_low"": 2528.49392, ""htf_zone_type"": ""PD"", ""ltf_entry_zone_high"": 2513.39, ""ltf_entry_zone_low"": 2503.3, ""ltf_mss_time"": 1749381300000, ""ltf_structure_type"": ""BOS"", ""ltf_timeframe"": ""15m"", ""ote_retracement_level"": null, ""primary_structure_time"": 1749376800000, ""primary_structure_type"": ""BOS"", ""primary_timeframe"": ""1h"", ""source_fvg_fill_percent"": 100.0, ""source_fvg_status"": ""filled"", ""source_zone_time"": 1749376800000, ""source_zone_type"": ""FVG""}, ""raw_model_name"": ""Entry Model 3"", ""raw_timeframe"": ""15m"", ""raw_timestamp"": 1749384000000}",,,bearish,0.75,PD,2528.49392,2584.14896,equilibrium,False,False,swing_high,2734.3,0.731708,True,,filled,100.0,,,,,FVG,1749376800000,100.0,50,1749381300000,20,32.51500000000033,39.67499999999973,4.097668557025904,5.0,True,True,True,True,1,10,13,1,2548.02,2475.83,False,False
