rank,filter_name,count,filtered_out,expectancy,target_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_decision_score,avg_rr,min_decision_score,min_target_distance_r,require_smt,require_session_window,allowed_displacement_grades,allowed_htf_locations,exclude_no_trade_reasons
22,"min_decision_score=50;min_target_distance_r=2;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",81,38,0.426457,0.222222,0.382716,0.617284,98.790123,9.054329,50,2,false,false,,,"equilibrium,poor_pd_location,target_rr_below_2"
23,"min_decision_score=50;min_target_distance_r=2;allowed_htf_locations=discount,premium",81,38,0.426457,0.222222,0.382716,0.617284,98.790123,9.054329,50,2,false,false,,"discount,premium",
24,"min_decision_score=50;min_target_distance_r=2;allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",81,38,0.426457,0.222222,0.382716,0.617284,98.790123,9.054329,50,2,false,false,,"discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
25,"min_decision_score=70;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",81,38,0.426457,0.222222,0.382716,0.617284,98.790123,9.054329,70,0,false,false,,,"equilibrium,poor_pd_location,target_rr_below_2"
26,"min_decision_score=70;allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",81,38,0.426457,0.222222,0.382716,0.617284,98.790123,9.054329,70,0,false,false,,"discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
27,min_decision_score=70;min_target_distance_r=2,81,38,0.426457,0.222222,0.382716,0.617284,98.790123,9.054329,70,2,false,false,,,
28,"min_decision_score=70;min_target_distance_r=2;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",81,38,0.426457,0.222222,0.382716,0.617284,98.790123,9.054329,70,2,false,false,,,"equilibrium,poor_pd_location,target_rr_below_2"
29,"min_decision_score=70;min_target_distance_r=2;allowed_htf_locations=discount,premium",81,38,0.426457,0.222222,0.382716,0.617284,98.790123,9.054329,70,2,false,false,,"discount,premium",
30,"min_decision_score=70;min_target_distance_r=2;allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",81,38,0.426457,0.222222,0.382716,0.617284,98.790123,9.054329,70,2,false,false,,"discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
31,"require_smt=true;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",23,96,0.386983,0.26087,0.391304,0.652174,100.0,6.546766,0,0,true,false,,,"equilibrium,poor_pd_location,target_rr_below_2"
32,"require_smt=true;allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",23,96,0.386983,0.26087,0.391304,0.652174,100.0,6.546766,0,0,true,false,,"discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
33,min_target_distance_r=2;require_smt=true,23,96,0.386983,0.26087,0.391304,0.652174,100.0,6.546766,0,2,true,false,,,
34,"min_target_distance_r=2;require_smt=true;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",23,96,0.386983,0.26087,0.391304,0.652174,100.0,6.546766,0,2,true,false,,,"equilibrium,poor_pd_location,target_rr_below_2"
35,"min_target_distance_r=2;require_smt=true;allowed_htf_locations=discount,premium",23,96,0.386983,0.26087,0.391304,0.652174,100.0,6.546766,0,2,true,false,,"discount,premium",
36,"min_target_distance_r=2;require_smt=true;allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",23,96,0.386983,0.26087,0.391304,0.652174,100.0,6.546766,0,2,true,false,,"discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
37,"min_decision_score=50;require_smt=true;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",23,96,0.386983,0.26087,0.391304,0.652174,100.0,6.546766,50,0,true,false,,,"equilibrium,poor_pd_location,target_rr_below_2"
38,"min_decision_score=50;require_smt=true;allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",23,96,0.386983,0.26087,0.391304,0.652174,100.0,6.546766,50,0,true,false,,"discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
39,min_decision_score=50;min_target_distance_r=2;require_smt=true,23,96,0.386983,0.26087,0.391304,0.652174,100.0,6.546766,50,2,true,false,,,
40,"min_decision_score=50;min_target_distance_r=2;require_smt=true;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",23,96,0.386983,0.26087,0.391304,0.652174,100.0,6.546766,50,2,true,false,,,"equilibrium,poor_pd_location,target_rr_below_2"
41,"min_decision_score=50;min_target_distance_r=2;require_smt=true;allowed_htf_locations=discount,premium",23,96,0.386983,0.26087,0.391304,0.652174,100.0,6.546766,50,2,true,false,,"discount,premium",
42,"min_decision_score=50;min_target_distance_r=2;require_smt=true;allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",23,96,0.386983,0.26087,0.391304,0.652174,100.0,6.546766,50,2,true,false,,"discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
43,"min_decision_score=70;require_smt=true;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",23,96,0.386983,0.26087,0.391304,0.652174,100.0,6.546766,70,0,true,false,,,"equilibrium,poor_pd_location,target_rr_below_2"
44,"min_decision_score=70;require_smt=true;allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",23,96,0.386983,0.26087,0.391304,0.652174,100.0,6.546766,70,0,true,false,,"discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
45,min_decision_score=70;min_target_distance_r=2;require_smt=true,23,96,0.386983,0.26087,0.391304,0.652174,100.0,6.546766,70,2,true,false,,,
46,"min_decision_score=70;min_target_distance_r=2;require_smt=true;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",23,96,0.386983,0.26087,0.391304,0.652174,100.0,6.546766,70,2,true,false,,,"equilibrium,poor_pd_location,target_rr_below_2"
47,"min_decision_score=70;min_target_distance_r=2;require_smt=true;allowed_htf_locations=discount,premium",23,96,0.386983,0.26087,0.391304,0.652174,100.0,6.546766,70,2,true,false,,"discount,premium",
48,"min_decision_score=70;min_target_distance_r=2;require_smt=true;allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",23,96,0.386983,0.26087,0.391304,0.652174,100.0,6.546766,70,2,true,false,,"discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
49,min_target_distance_r=3;require_smt=true,11,108,0.35212,0.090909,0.272727,0.727273,100.0,11.204192,0,3,true,false,,,
50,"min_target_distance_r=3;require_smt=true;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",11,108,0.35212,0.090909,0.272727,0.727273,100.0,11.204192,0,3,true,false,,,"equilibrium,poor_pd_location,target_rr_below_2"
51,"min_target_distance_r=3;require_smt=true;allowed_htf_locations=discount,premium",11,108,0.35212,0.090909,0.272727,0.727273,100.0,11.204192,0,3,true,false,,"discount,premium",
52,"min_target_distance_r=3;require_smt=true;allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",11,108,0.35212,0.090909,0.272727,0.727273,100.0,11.204192,0,3,true,false,,"discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
53,min_decision_score=50;min_target_distance_r=3;require_smt=true,11,108,0.35212,0.090909,0.272727,0.727273,100.0,11.204192,50,3,true,false,,,
54,"min_decision_score=50;min_target_distance_r=3;require_smt=true;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",11,108,0.35212,0.090909,0.272727,0.727273,100.0,11.204192,50,3,true,false,,,"equilibrium,poor_pd_location,target_rr_below_2"
55,"min_decision_score=50;min_target_distance_r=3;require_smt=true;allowed_htf_locations=discount,premium",11,108,0.35212,0.090909,0.272727,0.727273,100.0,11.204192,50,3,true,false,,"discount,premium",
56,"min_decision_score=50;min_target_distance_r=3;require_smt=true;allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",11,108,0.35212,0.090909,0.272727,0.727273,100.0,11.204192,50,3,true,false,,"discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
57,min_decision_score=70;min_target_distance_r=3;require_smt=true,11,108,0.35212,0.090909,0.272727,0.727273,100.0,11.204192,70,3,true,false,,,
58,"min_decision_score=70;min_target_distance_r=3;require_smt=true;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",11,108,0.35212,0.090909,0.272727,0.727273,100.0,11.204192,70,3,true,false,,,"equilibrium,poor_pd_location,target_rr_below_2"
59,"min_decision_score=70;min_target_distance_r=3;require_smt=true;allowed_htf_locations=discount,premium",11,108,0.35212,0.090909,0.272727,0.727273,100.0,11.204192,70,3,true,false,,"discount,premium",
60,"min_decision_score=70;min_target_distance_r=3;require_smt=true;allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",11,108,0.35212,0.090909,0.272727,0.727273,100.0,11.204192,70,3,true,false,,"discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
61,none,119,0,0.267003,0.294118,0.319328,0.571429,96.327731,6.516928,0,0,false,false,,,
62,"allowed_htf_locations=discount,premium",119,0,0.267003,0.294118,0.319328,0.571429,96.327731,6.516928,0,0,false,false,,"discount,premium",
63,min_decision_score=50,119,0,0.267003,0.294118,0.319328,0.571429,96.327731,6.516928,50,0,false,false,,,
64,"min_decision_score=50;allowed_htf_locations=discount,premium",119,0,0.267003,0.294118,0.319328,0.571429,96.327731,6.516928,50,0,false,false,,"discount,premium",
65,min_decision_score=70,119,0,0.267003,0.294118,0.319328,0.571429,96.327731,6.516928,70,0,false,false,,,
66,"min_decision_score=70;allowed_htf_locations=discount,premium",119,0,0.267003,0.294118,0.319328,0.571429,96.327731,6.516928,70,0,false,false,,"discount,premium",
67,require_smt=true,35,84,0.128319,0.314286,0.285714,0.628571,100.0,4.614881,0,0,true,false,,,
68,"require_smt=true;allowed_htf_locations=discount,premium",35,84,0.128319,0.314286,0.285714,0.628571,100.0,4.614881,0,0,true,false,,"discount,premium",
69,min_decision_score=50;require_smt=true,35,84,0.128319,0.314286,0.285714,0.628571,100.0,4.614881,50,0,true,false,,,
70,"min_decision_score=50;require_smt=true;allowed_htf_locations=discount,premium",35,84,0.128319,0.314286,0.285714,0.628571,100.0,4.614881,50,0,true,false,,"discount,premium",
71,min_decision_score=70;require_smt=true,35,84,0.128319,0.314286,0.285714,0.628571,100.0,4.614881,70,0,true,false,,,
72,"min_decision_score=70;require_smt=true;allowed_htf_locations=discount,premium",35,84,0.128319,0.314286,0.285714,0.628571,100.0,4.614881,70,0,true,false,,"discount,premium",
73,"allowed_displacement_grades=valid,strong;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",16,103,-0.22466,0.125,0.25,0.4375,100.0,14.331505,0,0,false,false,"valid,strong",,"equilibrium,poor_pd_location,target_rr_below_2"
74,"allowed_displacement_grades=valid,strong;allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",16,103,-0.22466,0.125,0.25,0.4375,100.0,14.331505,0,0,false,false,"valid,strong","discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
75,"min_target_distance_r=2;allowed_displacement_grades=valid,strong",16,103,-0.22466,0.125,0.25,0.4375,100.0,14.331505,0,2,false,false,"valid,strong",,
76,"min_target_distance_r=2;allowed_displacement_grades=valid,strong;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",16,103,-0.22466,0.125,0.25,0.4375,100.0,14.331505,0,2,false,false,"valid,strong",,"equilibrium,poor_pd_location,target_rr_below_2"
77,"min_target_distance_r=2;allowed_displacement_grades=valid,strong;allowed_htf_locations=discount,premium",16,103,-0.22466,0.125,0.25,0.4375,100.0,14.331505,0,2,false,false,"valid,strong","discount,premium",
78,"min_target_distance_r=2;allowed_displacement_grades=valid,strong;allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",16,103,-0.22466,0.125,0.25,0.4375,100.0,14.331505,0,2,false,false,"valid,strong","discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
79,"min_decision_score=50;allowed_displacement_grades=valid,strong;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",16,103,-0.22466,0.125,0.25,0.4375,100.0,14.331505,50,0,false,false,"valid,strong",,"equilibrium,poor_pd_location,target_rr_below_2"
80,"min_decision_score=50;allowed_displacement_grades=valid,strong;allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",16,103,-0.22466,0.125,0.25,0.4375,100.0,14.331505,50,0,false,false,"valid,strong","discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
81,"min_decision_score=50;min_target_distance_r=2;allowed_displacement_grades=valid,strong",16,103,-0.22466,0.125,0.25,0.4375,100.0,14.331505,50,2,false,false,"valid,strong",,
82,"min_decision_score=50;min_target_distance_r=2;allowed_displacement_grades=valid,strong;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",16,103,-0.22466,0.125,0.25,0.4375,100.0,14.331505,50,2,false,false,"valid,strong",,"equilibrium,poor_pd_location,target_rr_below_2"
83,"min_decision_score=50;min_target_distance_r=2;allowed_displacement_grades=valid,strong;allowed_htf_locations=discount,premium",16,103,-0.22466,0.125,0.25,0.4375,100.0,14.331505,50,2,false,false,"valid,strong","discount,premium",
84,"min_decision_score=50;min_target_distance_r=2;allowed_displacement_grades=valid,strong;allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",16,103,-0.22466,0.125,0.25,0.4375,100.0,14.331505,50,2,false,false,"valid,strong","discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
85,"min_decision_score=70;allowed_displacement_grades=valid,strong;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",16,103,-0.22466,0.125,0.25,0.4375,100.0,14.331505,70,0,false,false,"valid,strong",,"equilibrium,poor_pd_location,target_rr_below_2"
86,"min_decision_score=70;allowed_displacement_grades=valid,strong;allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",16,103,-0.22466,0.125,0.25,0.4375,100.0,14.331505,70,0,false,false,"valid,strong","discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
87,"min_decision_score=70;min_target_distance_r=2;allowed_displacement_grades=valid,strong",16,103,-0.22466,0.125,0.25,0.4375,100.0,14.331505,70,2,false,false,"valid,strong",,
88,"min_decision_score=70;min_target_distance_r=2;allowed_displacement_grades=valid,strong;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",16,103,-0.22466,0.125,0.25,0.4375,100.0,14.331505,70,2,false,false,"valid,strong",,"equilibrium,poor_pd_location,target_rr_below_2"
89,"min_decision_score=70;min_target_distance_r=2;allowed_displacement_grades=valid,strong;allowed_htf_locations=discount,premium",16,103,-0.22466,0.125,0.25,0.4375,100.0,14.331505,70,2,false,false,"valid,strong","discount,premium",
90,"min_decision_score=70;min_target_distance_r=2;allowed_displacement_grades=valid,strong;allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",16,103,-0.22466,0.125,0.25,0.4375,100.0,14.331505,70,2,false,false,"valid,strong","discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
91,"allowed_displacement_grades=valid,strong",22,97,-0.424187,0.136364,0.181818,0.5,100.0,10.704277,0,0,false,false,"valid,strong",,
92,"allowed_displacement_grades=valid,strong;allowed_htf_locations=discount,premium",22,97,-0.424187,0.136364,0.181818,0.5,100.0,10.704277,0,0,false,false,"valid,strong","discount,premium",
93,"min_decision_score=50;allowed_displacement_grades=valid,strong",22,97,-0.424187,0.136364,0.181818,0.5,100.0,10.704277,50,0,false,false,"valid,strong",,
94,"min_decision_score=50;allowed_displacement_grades=valid,strong;allowed_htf_locations=discount,premium",22,97,-0.424187,0.136364,0.181818,0.5,100.0,10.704277,50,0,false,false,"valid,strong","discount,premium",
95,"min_decision_score=70;allowed_displacement_grades=valid,strong",22,97,-0.424187,0.136364,0.181818,0.5,100.0,10.704277,70,0,false,false,"valid,strong",,
96,"min_decision_score=70;allowed_displacement_grades=valid,strong;allowed_htf_locations=discount,premium",22,97,-0.424187,0.136364,0.181818,0.5,100.0,10.704277,70,0,false,false,"valid,strong","discount,premium",
97,"min_target_distance_r=3;allowed_displacement_grades=valid,strong",13,106,-1.0,0.0,0.076923,0.461538,100.0,17.027452,0,3,false,false,"valid,strong",,
98,"min_target_distance_r=3;allowed_displacement_grades=valid,strong;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",13,106,-1.0,0.0,0.076923,0.461538,100.0,17.027452,0,3,false,false,"valid,strong",,"equilibrium,poor_pd_location,target_rr_below_2"
99,"min_target_distance_r=3;allowed_displacement_grades=valid,strong;allowed_htf_locations=discount,premium",13,106,-1.0,0.0,0.076923,0.461538,100.0,17.027452,0,3,false,false,"valid,strong","discount,premium",
100,"min_target_distance_r=3;allowed_displacement_grades=valid,strong;allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",13,106,-1.0,0.0,0.076923,0.461538,100.0,17.027452,0,3,false,false,"valid,strong","discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
101,"min_decision_score=50;min_target_distance_r=3;allowed_displacement_grades=valid,strong",13,106,-1.0,0.0,0.076923,0.461538,100.0,17.027452,50,3,false,false,"valid,strong",,
102,"min_decision_score=50;min_target_distance_r=3;allowed_displacement_grades=valid,strong;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",13,106,-1.0,0.0,0.076923,0.461538,100.0,17.027452,50,3,false,false,"valid,strong",,"equilibrium,poor_pd_location,target_rr_below_2"
103,"min_decision_score=50;min_target_distance_r=3;allowed_displacement_grades=valid,strong;allowed_htf_locations=discount,premium",13,106,-1.0,0.0,0.076923,0.461538,100.0,17.027452,50,3,false,false,"valid,strong","discount,premium",
104,"min_decision_score=50;min_target_distance_r=3;allowed_displacement_grades=valid,strong;allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",13,106,-1.0,0.0,0.076923,0.461538,100.0,17.027452,50,3,false,false,"valid,strong","discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
105,"min_decision_score=70;min_target_distance_r=3;allowed_displacement_grades=valid,strong",13,106,-1.0,0.0,0.076923,0.461538,100.0,17.027452,70,3,false,false,"valid,strong",,
106,"min_decision_score=70;min_target_distance_r=3;allowed_displacement_grades=valid,strong;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",13,106,-1.0,0.0,0.076923,0.461538,100.0,17.027452,70,3,false,false,"valid,strong",,"equilibrium,poor_pd_location,target_rr_below_2"
107,"min_decision_score=70;min_target_distance_r=3;allowed_displacement_grades=valid,strong;allowed_htf_locations=discount,premium",13,106,-1.0,0.0,0.076923,0.461538,100.0,17.027452,70,3,false,false,"valid,strong","discount,premium",
108,"min_decision_score=70;min_target_distance_r=3;allowed_displacement_grades=valid,strong;allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",13,106,-1.0,0.0,0.076923,0.461538,100.0,17.027452,70,3,false,false,"valid,strong","discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
